id,default_code,alt_standard_price,pricelist_item_type_1_margin,pricelist_item_type_2_margin,pricelist_item_type_3_margin,pricelist_item_type_4_margin,pricelist_item_type_5_margin,pricelist_item_type_1_freight,pricelist_item_type_2_freight,pricelist_item_type_3_freight,pricelist_item_type_4_freight,pricelist_item_type_5_freight
__export__.product_product_5444_9970ff16,10140007,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5445_aaa9e461,10140008,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5446_5d900b4b,10140009,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5447_3084af13,10140010,"1,55","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5448_a49f102f,10140011,"1,05","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5449_684756ed,10140012,"1,20","0,75","0,75","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5450_5d31e81d,10140014,"1,20","0,75","0,75","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5451_438dcbc5,10140015,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5452_f4e17d26,10140016,"1,50","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5453_31f35d1c,10140018,"3,06","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5454_bb32bf89,10140019,"2,20","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5455_88a6f602,10140020,"3,60","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5456_490585df,10140021,"3,47","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5457_e909d707,10140022,"3,28","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5458_b36abf09,10140023,"3,61","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5459_1778b158,10140024,"5,63","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5460_d3a801ac,10140025,"4,75","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5461_e05fdd2e,10140026,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5462_c0ee489f,10140027,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5463_1c317e98,10140028,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5464_4e5a1c33,10140029,"0,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5465_7817f1b1,10140030,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5466_85d579e3,10140031,"0,83","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5467_82983ac2,10140032,"0,85","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5468_4310090c,10140033,"0,87","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5469_f575d90d,10140034,"0,88","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5470_ab9523f9,10140035,"0,87","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5471_08165087,10140036,"0,91","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5472_4354a695,10140037,"0,97","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5473_c276a231,10140038,"1,14","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5474_f8c5ea62,10140039,"1,02","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5475_0375fbf2,10140040,"1,07","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5476_f28e335d,10140041,"1,32","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5477_851be663,10140042,"1,17","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5478_ad6b8d13,10140043,"1,19","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5479_16bac62d,10140044,"1,51","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5480_21543c78,10140045,"1,94","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5481_5953993f,10140046,"1,66","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5482_e051b380,10140048,"1,59","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5483_42b73626,10140050,"2,24","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5484_c8750670,10140052,"2,44","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5485_e2d2bc1b,10150001,"1,02","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5486_ed77fbde,10150002,"1,09","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5487_698f25ec,10150003,"1,23","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5488_8088e9a2,10150004,"1,23","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5489_bf91b3b6,10150005,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5490_1f63f766,10150006,"2,98","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5491_c9394358,10150007,"1,97","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5492_213348ba,10150008,"2,54","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5493_3d3786db,10150009,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5494_3d1ef55c,10150010,"1,94","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5495_382acf7b,10150011,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5496_1a7b68f5,10150012,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5497_c03b5d5d,10150013,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5498_f1fa80eb,10150014,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5499_3d5a5511,10150015,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5500_01ea9559,10150016,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5501_519052dd,10150017,"3,48","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5502_3336826c,10150018,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5503_478b04fc,10150019,"1,02","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5504_94f2674b,10150020,"1,09","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5505_d3cf142a,10150021,"1,16","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5506_b2e3674d,10150022,"1,13","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5507_02b906a3,10150023,"1,23","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5508_e9114116,10150024,"1,33","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5509_44c98b97,10150025,"1,42","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5510_be01e4f7,10150026,"1,39","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5511_7518565c,10150027,"1,75","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5512_45ceb2a2,10150028,"1,86","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5513_736dcef2,10150029,"1,87","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5514_f4c7782a,10150030,"2,03","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5515_c5a74afb,10150031,"2,11","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5516_a71d30d3,10150032,"2,21","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5517_f3f013b0,10150033,"2,32","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5518_60013664,10150034,"2,42","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5519_ce7aa60e,10150036,"2,95","0,60","0,60","0,70","0,71","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5520_089c73b0,10160001,"0,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5521_5c680c1b,10160002,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5522_3c6e4617,10160003,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5523_44362d59,10160004,"2,05","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5524_281881c9,10160005,"2,20","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5525_3b0d0703,10160006,"2,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5526_5878850a,10160007,"2,54","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5527_b972cd81,10160008,"1,93","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5528_be849471,10160009,"2,39","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5529_60cd0c70,10160010,"10,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5530_37671fe1,10160011,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5531_e65429b9,10160012,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5532_b012b96e,10160013,"2,18","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5533_ca241b55,10160014,"4,49","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5534_3bbe72d1,10160015,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5535_ee71a63d,10160016,"1,64","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5536_e3fc7b5e,10160017,"1,79","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5537_c7404058,10160018,"1,97","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5538_6dd887ae,10160019,"2,38","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5539_8a1fd05a,10160020,"2,50","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5540_1de69097,10170001,"0,27","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5541_154b6b85,10170002,"0,31","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5542_b42f7c88,10170003,"0,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5543_b4ec2aa8,10170004,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5544_feffae76,10170005,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5545_c8231ffc,10170006,"0,00","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5546_7a3c17e1,10170007,"0,40","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5547_0e8c6216,10170008,"0,49","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5548_ba42b3bb,10170009,"0,78","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5549_a27c0cad,10170010,"0,84","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5550_2ce95c6c,10170011,"0,36","0,75","0,75","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5551_3cf9d4ca,10170012,"1,49","0,75","0,75","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5552_47a7b724,10180001,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5553_e251f8e5,10180003,"0,67","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5554_84feb6ad,10180006,"1,15","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5555_5ced57bb,10180008,"1,32","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5556_a31e41af,10180009,"1,46","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5557_1a768e60,10180010,"1,55","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5558_0b8044c8,10180011,"1,69","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5559_a630dd12,10180013,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5560_c0b8af17,10180014,"2,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5561_ebf89ba9,10180015,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5562_b2a58577,10180016,"2,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5563_30012bbd,10180017,"2,40","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5564_7c618c08,10180023,"4,64","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5565_c8c2e659,10180032,"0,64","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5566_73380bce,10180033,"0,86","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5567_7c0e79b0,10180034,"0,87","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5568_a80a3aa9,10180035,"1,33","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5569_ee712ef6,10180036,"1,64","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5570_e7fe64fc,10180037,"2,16","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5571_db43afab,10180038,"3,06","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5572_b2a584a2,10180039,"3,05","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5573_4a94050a,10180040,"1,85","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5574_2d2895ba,10180041,"1,01","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5575_1324ce02,10180042,"0,87","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5576_a0cd9292,10190001,"1,11","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5577_b87798b5,10190002,"1,14","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5578_faab49d4,10190003,"1,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5579_6216a0c8,10190004,"1,55","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5580_19f13a15,10190005,"1,26","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5581_e0de6f47,10190006,"0,00","0,75","0,80","0,85","0,86","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_5582_d3ebab55,10190007,"1,68","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5583_62c128e7,10190008,"1,49","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5584_e3fb4744,10190009,"1,60","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5585_25dc18bc,10190010,"1,98","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5586_475a9052,10190011,"1,15","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5587_6ad13ad8,10190012,"1,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5588_22cc9234,10190013,"2,14","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5589_fd232f82,10190014,"2,50","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_5590_43d73585,10190015,"2,26","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
